id,target
53fbc4c5520b568e5537751d6,010101000
89f0ff3617e06fc0e6cda961a,010101000
cbc6691e07b0794c83800775d,010011000
675060d822bb9aeeee5c68394,010001010
9e3c0948c0a1325b3addaaf09,010101000
303b76fb3897b8b315df721fb,010011000
32d62ba8ac47dd34a0639899e,010101000
34bd3675b5048540b4ddabf4c,010001010
e570469438b7b6f885a17abea,010101000
324a34812d8b517dae2811366,010001010
3a02b36b38d7db4d7fb675f04,010101000
c5c89bef3456c10d7bd9d59ee,010001010
3ab0dce4c43889d5c107a430b,010011000
ef460b8c8985587e3bc4f8aed,010101000
a34c001e2281d605a96540982,010011000
752c6b13126aa9b1c2f035421,010001010
1ca976989aec643e181661f6b,010001010
9c356d1317d7a63a5ac187298,110001000
c58ea111e988136e57b10d85e,010001010
7fb6fabb96ddad1311f788aea,010001010
69a993e8dae3f7a4aba39834c,010001010
1f7c7462cfc6a10829cad3c85,010101000
e70a788ff7ceddcd745eb0c59,010101000
fa44a08ee41bae015a5257ccb,010101000
90032dd5254b1c985bc65076c,010101000
5eec12f922d3acf35f47276af,010001010
f51f83703483f445852d5c123,010101000
9aadfacf4079ac795c8f90ca8,010001010
aad9ccab44a9fb073b95c3757,010101000
7b32342f9f2c10fb9316579e1,010001010
6cccffded23f00edd5a54fc02,010101000
fd2b0941e7c3cab689f236d2d,010101000
ea1b218f3b0333373bb650730,010101000
126ea653eb57a1ffd06f41663,010101000
bd7359071649cef057f653f4e,010011000
4a0bda0958798b5e30db1ceb9,010101000
12247077fc403574eadce3317,010011000
be9394f6ec7aae2d823011791,010101000
127a9681d01c6f597737c870f,010101000
c38c4a77976b4941d7eba5080,010101000
298a094a755a4c542f6d1743f,010001010
f736e25be59d8b6d0956783d4,010101000
1d5e7249174551ea70d7610a3,010001010
ea54fc778c71a6e4aaa8a0b98,010101000
eff97a7846833d8c4a0c7fffb,010001010
80d0ff1b1ad3eff5f101aabcb,010001010
32196f8955c9deefd3c8e27df,010001010
248dcac1bd30bcd5b90d55c02,010001010
2df6ff52f39ea0c94210fd925,010101000
5f2de833c9e6e946a0bacc18d,010011000
039b08d739dd77812c1e5fe78,010001010
1b669111760a2efa519d9bb46,010101000
a76405055951cebcd8abd0ff8,010001010
6dafe63f50924129a4493010e,010001010
90e25a2ff5cfc13f9997beda8,010101000
87ed40baedac3129721287d6c,010101000
daaa351e5122c257d5399cd9b,010101000
d9e6892b1f277e71ade13b92a,010101000
d6c757f9db5b9aa91eb9adc86,010101000
76b5fc5a0feb83e18d9143417,010101000
999d6a941fb23305ec4c9aa82,010001010
3d4621242a2f98e2dff019b50,110001000
821e0e6ce2ed2192b70a7b607,010101000
b35191b57a06cfa37541b1c05,010011000
3f27429c9c3feca0d0fb13161,010101000
ee242f60e5f512e7a76ab2a0b,010101000
1fdf7bb3b79757b580b8fe905,110001000
09ed9f5da54b10111af90a361,010001010
db02c88dff6296381fc2a401a,010001010
af2378b4ed4fd4f5c6f2fe085,110001000
921e819ae8eeec5962fb60998,010101000
a13c702d72ee76e08b2dd1a56,010001010
181613fc7a25aa0966a3c2f0f,010001010
bd354487c70689c61100177e6,010101000
fcf4cce1ea67f07d7e9537777,010101000
9484ca2e8b1055ff9c2bf99a1,010101000
f5beb2204f5ecfa128d372e48,010101000
4feb89c0538f5ad20e55673fe,010001010
0f965d067f8b7031c99057b2e,010001010
b62dbd56928165f7fe08c7a8a,010101000
3e70d997409e5bc1911e55e17,010101000
032a925f155b7fc4555316938,010001010
45e6472bc3d2d16a8a2ca39ad,010101000
89d006d4287b9647896467c5f,010011000
9e65b4bb1283a02603523dbfc,010001010
9ea517eafc16de9d5cfbcc1fc,010101000
c5e51efb26066e0b96704c8a4,010001010
3ba5768ffcdecb9bbfe40c4cb,010001010
4e808b9e27db872eed02c989c,010101000
ddc17c19ecd6f554d2022a9b8,010101000
61517d68f859d9b71bb606399,110001000
0b3c076d27e2d0e983bc946b2,010101000
8c8ed66559566d9ff8449bea0,010101000
d671f4ad93dcb760625714a11,010101000
36f8c238ea4e7d49e26358955,010101000
2a246be966aeb35fac12cffad,010001010
d262a3b88e57e546664bbb8b9,010101000
28f7dd2d03527a5e1827a38ee,010001010
2e2f98031e0c3f02d734c45e8,010101000
ecf7cbe2186380faa5cf0b5ba,010101000
809da55dfe0578b25ce857fb2,010011000
b231344bc381bcc011d220716,010001010
fa3b942bd001037eca67198fe,010001010
ea0b5cc8bdf55e57ca645f51d,010101000
88c28f8bbbc8a48c5b11c9cae,010101000
a89e4c3fafe60976894208586,010001010
0bb28baf996248fd9acf1c94f,010101000
e3388f4a32a6545d5cc0955ae,010101000
71c4be437e5225c78449fcc9a,010101000
5b12a7925a436c5bf8c5955eb,010101000
75f9d9626324dfbd668250b55,010101000
0b74b442789481770ec67fc56,010001001
d4403b9f529624e835d153020,010101000
22f2a2804b0a7eea1260b9687,010101000
eea343e7c76d820537a65c5d2,010001010
8209e8faafe66c985b474cec0,010001010
c709fe191f22451207c665ef0,010001010
834b5b7356f0f5595441fdb06,010101000
4601e5e94f7e387015793dacc,010101000
b5862a0a5f609d65607884cc4,010001010
fff626ea332a0745b8b9d6411,010101000
34ed86baf031561615d86e570,010001010
76c810d8c5ede85d0841d915e,010101000
9856bbca3c56d2799034b4dda,010001001
6ab41630b109a99fe3e5a6fdb,010001010
0f1a536c126c0f51a409923c4,010101000
3e5a906d8ccb434bc59db5436,010001010
76e3eaf05250c09b6677fe89b,010101000
30502012b87b7275100272c68,010101000
ca1de5a1c281bd19c0e24b2a6,010101000
201d856bb139da8d6abcee4ba,010001010
84e833accc4d2100b03ebee2a,010001010
0a8946dc4a9b688b77e551a00,010001010
9f2183a6b42d696e941b488f9,010101000
1ae287fd787b8fec86ec1e3b6,010001010
3d1801428d52549a262a9773e,010101000
be39e5fe15cb81d3e4e94e548,010101000
4eb5d82d88031cc3383aa6955,010001010
8d4aa73d8d702460b72e83270,010101000
9ed0e6954b49e3c2ff0b11a2c,110001000
942a048403bb73d6851ab7f03,010001010
d25802114e6f58571324bbc90,010001010
9e60eb12da0db6632b8616bba,010101000
688b3be73a87039ba52d4e5a5,010101000
f86644b213d90d3f7d2698eac,010101000
3cfe863d8734582bd0fd25afe,010101000
324ce19f23d0930fbe5192139,010001010
d0c134dc4b02d22d93a184a6b,010101000
c69c17853d1e793232cb15b0f,010011000
1cd10cca5afb33826690c928d,010101000
dc58c5f4a6a1361ca757c1916,110001000
22b0aa9f51fa88f3a288f4bd3,010001010
9e2914a6ca04fcffe3c4c897f,010101000
ffc0370fac24d4fb83295bfe0,010101000
419b1ed9f9c6fceb5aa111411,010001010
8a5b89723b5a1409645a19444,010101000
6c35973c48b67b0dbbf705e42,010101000
044e6513c8794edc6254794ae,010101000
68a6fbbd3034ddc5a7c944a5b,010101000
ada40fcaffcbd3ada5e2906e3,010011000
e23a17279cbc6843d32ce8ac6,010101000
7b419fed92d9dd4eb37f801a2,010001010
a9fecb9b0ca93ad05058aca12,010011000
196aec6217e06455a8645b33b,010101000
a86028016196df8e889730dea,010001010
5f21bc9905bf1d1776a1ed346,010101000
a4f82763f09477ec121dabe98,010001010
890739fb8b40b8e048cd7ee79,010001010
6ba704af9434cd09bd519dd55,010001010
985a40906d7b167b816a17f1f,010101000
25a5514d756a9a7cd7f43f5b6,010001010
261313d42fb6b8b0a8d854d44,010001010
0ffc457db85df96f16b005c5b,010001001
2598abb0074e3baaaa53b1208,010001010
9ad57d4af8f1348775bde4797,110001000
089615f681d80c7663999625f,010101000
9579b70bd71b37e026f2f3fbe,110001000
0909a40cad97d370fe4d368a4,010001010
4660af4af6eae779f04e1fb6b,010001010
a6a1cfb546abfbb9890bdd136,010101000
77977f7388846b379c24746da,010101000
07ca3aeacd13d834111bcd79f,010011000
4b083d8b8529cbe8c0cb21ed8,010101000
68b31ec6a016f1aef9c0f2a0f,010101000
fd7a98bc577fe6ccb32d4ebdd,010001010
a8a7429c4dd6ef167602e43d6,010101000
101620d5b3b518b4980406658,010011000
0d18344fab7ede60fb24afe71,010001010
839bc59f81e2eb84312147924,010001010
5ff2c2b110d556ec713cea019,010101000
467f89ec5321652a5c9dbba17,010001010
afd7c50047e0ba6472bac5b1b,010001010
9215279899e03d65b3f2ff96d,010101000
969f550bbf63211006f9bd7db,010101000
ad49b090dfc49fa3114247a4f,010101000
4cbdc30411b10ab2054353292,010101000
86870ccbf1e5c5634bc958a42,010101000
8649ebcb9cfa293d52665d298,010101000
2076c5fee349acdc63bfc9878,010101000
1a70116e672638d592d322c87,010101000
831b85efdbed57df376896a42,010101000
253fd285fb94ba005e9913ebf,010101000
c719ef67b24f11a544de23445,010001010
5432ef5d1956ff0938880aec2,010011000
30fcdea7cf05eeb4ee6bad707,010001010
39f25934a302bff619220a511,010101000
5288e846e73ddde2336d7c145,010011000
2f03ff7cad422690e82b78b5d,010101000
5388ed73db356f18ace6c0aae,010101000
bbd59bad48c3cbea34337f569,010101000
b0798c66c5fd80eed298706a6,010101000
990583cf20b7a73221d705d44,010101000
303cb0639055ff38ab89c8076,010001010
2b84f9b54ff0269f9528076f4,010101000
9567f0f7f02f2c984826b8792,010001010
3343d23ee45d59f3fd1d1aad8,010101000
5ee99cbdcd0170e57d3dfb67f,010101000
dcecb997a14b47beb6c8bc2ff,010101000
a3d59f5e55e61609d7c2de534,010101000
18c63283a048ef99baac98cd7,010001010
e85e50fe46f697f6bc998a6bb,010101000
942274d1729c2421288b95792,010001010
f8086d8ed50d595ce31150757,010101000
237200acbf900c3ba22e54363,010101000
e7251d5f0d8c559c43fea7d31,010101000
5493de37c932f2bf4f79ae310,010101000
6d4f29828e8c2e423487e73d9,010101000
81507f4a91f93f78a263ceff4,010101000
e2c5ab18964d3da9caee502cf,010101000
a36a88cf136b829569be70190,010101000
f79aad903b1d3beeef8558c65,010101000
d191a4fe7b1788424b9ed1a08,010101000
937b34e5804b9f20711176242,010001010
2e77c75aa3d848487f4475438,010001010
b8a5a68ace768de0c418150e6,010101000
7a4aa7e91910e09b9665481e1,010101000
4ff3adcf8d04ed065f3a85f63,010101000
94bb26d3cde536d0319fab8af,110001000
38ad624824b0305827f979fa7,010001010
79dc7f9538ca0df5b8f04e604,010011000
9c6f65b129b7dc76d4063809e,010101000
0f12063952b8e516d9a3ee438,010011000
afdfc2e82bd48c6e50f03909d,010001010
d8a0bc68dd1f9a5a437203fc1,010001010
f6cbeeea0eea90fe17e3a77c8,010101000
732878f95134496d983a15297,010101000
eec6a394ca0ce0e68aa4fb867,010101000
fe2579e24badc8d33c392c181,010101000
22db2ad807c182c08a4d57b07,010001010
4ce35af9b327be3cf2fdc09bc,010101000
b03fa742750641f98939df8cb,010101000
f85e17053b3e43df4eac5a605,010001010
65a8b8672be48e189a43e4727,010101000
bbc4328789e74fc6220a11a74,010011000
833c7b2c36f2adaed0eafc7fc,010101000
cb375166a124e612df9bd8240,010001010
542ab103d2f99be26b4caaae2,010001001
d498c17cf176adcc83caa8a68,010101000
d1d94eaf9a8548f702d9d08b5,010101000
4577eb0d5b5035b3fdf028eb6,010001010
206047f4ec11d46d6b67ec4ee,010101000
62c08df7f1e89cd27f72c26b1,010101000
1cc13aacee60c58152ee81cfd,010001010
a4270970592096f2e6a7f4e79,010101000
95bc5c4ea44f7cc3b4287d3f7,110001000
8fe916c67e5f46ca5dd9759cb,010101000
89953c406bceefe2c83b851ca,010101000
115e6f14afe369b45c9c1b3fb,010101000
dfec1c2ee2c2a28d887f34e1f,010101000
e506f4d449da1185cb75fee4d,010011000
8a8785f3c437a26b963ec8b91,010101000
0d4e1763588e62b8e524acd31,010101000
3c77ef5a02e3052c2b3093526,010101000
5d50fef0cd412c98b3471a532,010001010
db86303a16d77cf615d5c84ab,010101000
72dfe95e5322e8ecc94d4097b,010101000
a99fe8e4263288a04aa536bf8,010101000
90f6f3fb34e61f3851cfc982c,010011000
efb4d328c944f4cca16cb93bc,010101000
a722fb7dcf7304750f98c2a5e,010001010
2633e90189dacb02bf37579a8,010011000
ac062713fe56610ea85334602,010101000
a06d28c213f80734df6f04c77,010011000
988f2793ffce143597f71c901,010101000
71f9bd43ac4f2f9d5cb13117d,010011000
18ff4d5721294131d6c0e8cb1,010101000
98f9cfaf49b4e55246d9510f8,010001010
a1134e675397b75e49dd1fba1,010101000
6e3df9fd14d3106a7ae2a04f2,010001010
96d46efe984c31b02875aad7e,010101000
81336e876bde48f5834cd5636,010001010
08e289d3a4060a4e025818da4,010101000
105f7f293f1cb99ccc01b354b,010011000
eb4e4c17da37b9a8edd0b917e,010101000
9de7db64ef7680bff95a33eac,010101000
ae7678b9353c84d226a64dbf9,010101000
f9ef086c4ba6f41536234464f,010011000
be3eb0354037fd604340ce429,010101000
a2560721be2c6b9da40e4df58,010011000
5b05f927710666bb6ed3060fd,010101000
468aa3e2673d6a1a8bde87c34,010101000
5104158a2f9ac4efc0c578aab,010001010
0273bf76a50648e12abff0a59,010001010
d58c57d99971e707a593d402f,010001010
fdad7bb94d8f2ea342875b3eb,010101000
7fed08219e690dff7760890fc,010101000
3687a43c88d8bf52c6491be5f,010010010
68b98b1eff985b1247c2cd9e8,010101000
2f7ff044978146d05d0a9ee4b,010001010
36183dac41009037bcb34a2e7,010001010
fd6e0f75df87f89cb6787d02d,010011000
18b08356d84a71e1e95a3b96e,110001000
019580aa32b145bf5bb2d1f41,010101000
895fdafca85cb092535832111,110001000
3e372936f3fbfbb1caef1ed56,010001010
10afb0da87997b5cc26469953,110001000
e39490aef6b37b996ba5f98d3,010101000
f874c7ee6d2505f8a474db524,010101000
6ac1799ad529573d7e765ce71,010001010
be0efcfdd9d1d0cdf9850fce8,010101000
2500105c6727a3bba73fb4608,010001010
44fca613d1ac1189df09cbf80,010001010
ee6cea7dc554a9815659e3625,010001010
b255a484eeccb856544979503,010101000
308c530fe88ec6fe07d1f5d74,010101000
84e1cf3a266b2d18f4ff32765,010001010
f5a1cbb932ba639a60a75cac3,010101000
4117406a3145fd9f420550f0c,010101000
02ede76d7f26d3329d4cfa28a,010001010
70878c3debef7be1b5909583c,010101000
933d2be33784da1da64378587,010001010
1b710f13130a7a7950432a2ad,010001010
94770d6879c5484427363674f,010001010
d509fcf4ff1a2be6d6894a41b,010001001
83a134eb2885ae669ad709915,010011000
80771ec746cb8e99300ef8fe5,010101000
6f1897df2df320dbc8cf09faf,010101000
fd09303d459ddcba459771584,010101000
576b0a5c0293b93e14bb44fc1,010001010
5ba475ceb0b7a52bd30db5ea5,010001010
c99c004fca561f33cbd9722c1,010001010
65b7de693a5e6f7ec19fec74e,010001010
42e0fb26ab9b811d10cc3c962,010101000
858345d82f1cf2f76f934c838,010101000
a9a29d5481dd880fe24a47bc8,010011000
04f5bf6633401afb07f928f08,010001010
4a646279a394b50dea2adc518,010011000
64dbcf6357a727d61d7be21dd,010001010
0d668006888c59d0860746093,010101000
9c6016dd4c520c615c0c5861c,010101000
63ca94ec16e98648280a34b8a,010101000
f9704225618285fe63e0d0a35,010101000
04459811a451eb576a687d4c7,010101000
04493b19403581f29df2d0c28,010001010
bf09c33af6ae2066e50709f28,010001010
bbd8db4d8fb5ee1d99f884ed9,010101000
72e023523069e7425fed0cdb8,010101000
6f73932d883200e2435b6bc10,010011000
47a2e66dbc72b97639cc77235,010001010
71651eb0870578d233f0e27c8,010101000
8ae56a431174dc4544b385aca,010101000
5dec68bebf0a7743b388477eb,010101000
60289b419d2ea4f6b89e8e867,110001000
9ed53f7b5835eb75bb6ffba6d,010001010
4ed97bb16643e5a9fc9df6b52,010101000
4b55c9925da4a2a529e9a91c7,010101000
67502cce70e605ea4b15c9cfa,010101000
674ad77ec3e09bdab4bc05f1a,010001010
b0f0a2be931789239804b21de,010101000
6ec90e4e175cb357424423558,010101000
7410a34db78cd4fd96cb66a10,010001010
4e944b358aafc0ef3bdce4043,010101000
2b88f2e3162ae98a835d7d894,010101000
a48d6068fcc2925f261166fb8,010101000
b193a07df8d131b362f1effb5,010101000
b7bc156ab1c3d38c28310d993,010101000
73e95944e785a649cacb02f13,010101000
6d0ff4cd5bbc4f1bf8e871cc4,010101000
012805cb79ecb310017bbbdb9,010101000
2bb51cc53fa537eb9a640b702,010001010
ecf9c250e8d41333c3cd1367a,010101000
52db3b353cc98ec0b97463efc,010011000
feec5404f6e680c11d24f5cd8,010001010
21ce4ba1f1ef8687fc3228611,010101000
326f4387462c483c02a995ae8,010101000
de9990ad60e0d0d13c48be59a,010101000
50aa83f714038dbab51035d9c,010101000
6948fd1b774f7062a932a7ba5,110001000
df382cc9603f44b689c95bde7,010001010
ed686232f47b386af072747a1,010101000
899f70e560a85cfb9d0647a29,010101000
bc738686fcade7702675d405c,010011000
ecea59bcfa42787ea807263cc,010001010
ca10b078b73a7e1ec3e2d92a4,010101000
4e0825cb0ff93aae2714df790,010001010
fd700c747122a28eea84814b2,110001000
765c03a0f1166e8d46e69c5fa,010101000
50fb8633f685bf87c2c85f841,010001010
5fb6ee5a47be8d7e11fa022a4,010101000
2d54a532da640e68dec54cd66,010101000
123360cbbf3bccfb00c9957ed,010101000
c8ab39ef4276793c5f25c1383,010101000
1e90fd58a2c14213279b4cc00,010110000
7340279cc3294192c10d79352,010101000
a95042d5f300da4f539ad4bf1,010101000
736bdc74e9077554755d1d402,010101000
c0d23e2cbe4832b31cacfe4c0,010101000
2678b76cdcb54fce88fe3e571,010101000
09f0ca8e4141003ffb8714e07,010001010
f41377eef75a0bac9709585d7,010101000
b5221c5cd60c2677017bdc438,010001010
e7b5755e935758fd9e20bd387,010101000
b7f53319eca3400fb2a8a9bb0,110001000
35cb588e4e28135deaf549356,010101000
45c1fa08d9471797b907ba871,010001010
145ec3e5204964256dd4b0257,010101000
cc575ff9307f4a6d653a78a36,010011000
e2abff90d3a15dd9ed48b8fd6,010101000
dd67f963fe325dd45912c09fc,110001000
74c1bb38b8097e082facb9f18,010011000
2c241c8213171b65bbd490fcc,010001010
92b4956bd56992a9cdc4ba2dc,010101000
9524a4ea8f1420f484ef46dc5,010001010
a00c8115a6e60add823efedc4,010011000
0338de5f32e601382b381f161,010101000
ce4e39084528d405e67367ff4,010001010
d9748294cba533aeaa2fd715f,010001001
616ab096e06a543aec5d4f3a0,010101000
29eaa64b101f611afbf50968c,010101000
755941e716145a751e6142c51,010101000
f0f6958f44b74aed056ff952c,010011000
76d22a05d0525749abc35fb71,010001010
0afe7347a17e67f9cce1612e5,010101000
81a643c136ba217c0204b16a4,010101000
f76b3192ab55d47c77f3ac878,010001010
84ea5a67b3364a2eb8eac26ab,010001010
42deb86225cb607955aae9ea9,010101000
0297876d5698a350d8360fe07,010001010
984769aa3dc649bcc69f7a595,010101000
fdb15ffcaebe5221894de6987,010101000
b8b2aefaeaffc4b37cef59cbe,010001010
74694f8e123ac3079b418b83a,010001001
348f03e60b09a7de8a27b03f1,010001010
a308cdf1e3d53dcfb04aa971f,010101000
ad795d7639437b196ccce05c0,010001010
18b2d888edb419f5517937ec2,010101000
f3e18ea8882b27bdef74fd99d,010011000
fa42dfedb82b70051cd9f8123,010101000
fc4bb9d2c13158ab200ffa0c1,010101000
1eca8e64754bca1a67e3fd6cd,010101000
5e729c2995f3afd3bc163e818,010011000
f0214930dd872e612412f228f,010001001
f9aa8d350d56e05acda5b93c4,010101000
059291bc85120cfc0f2f7c801,010101000
94213fbef6916f05636e84aaa,010101000
dba69c5b0e9190a6d1ea51c76,010001010
fc0d415540e29a018a6c1a65e,010001010
dc1599bd5148e26c461ffc6ec,110001000
961da507ff670163f2474e060,010101000
f8510bdf1f041d694bad985f7,010101000
9747ad61e6257c6a076dbc6d6,010101000
53c4916a69bb10d3fcc212329,010101000
eae5d1b71d770a9e0b648fbf3,010101000
07f36c795d36e85b1f4d99b7f,010001010
0fbae4d2bcf9508e4859643ec,010011000
b5c79315265ab1e2c4b4094a0,010101000
6081a307131bf9af41075c376,010101000
9536d40caaaea903c8d52551f,010101000
524de123e9912dcd2ff68853d,010011000
6c00d2ab274a83adf033af8dd,010101000
f1742a1c4c03adffdde3e6c95,010101000
448e37c98c91ad5e0970389f2,010101000
ebe22d8a7d19c0bf009545b92,010101000
4f6bb1057e4298f689d302c7c,010101000
b6b25626a9e78da0a7ffeb253,110001000
70c0c276f297ba16829a2dd89,010101000
f5a736081c8c12c449c997302,010101000
7ddf697dbbb60be81c9ebe14d,010101000
207649ef6be1bcada8bfbafe3,010101000
83127845206114d2090db3ced,010001010
794f928bdfe8a955f77e0c5e7,010011000
ddd1f018d683f798d6eb29c87,010101000
06c19cd63587318dc8f997db5,010011000
992a09dfe9d8d414cb20b4197,010101000
0ea1a49102a3d5b1f98450660,010101000
3fa33a32803214a1035836189,010101000
a70e73184a6283f1161425141,010001010
6fa10e4d979213d6d51f7acab,010101000
86e06612be820054dca68b102,010101000
7b3883e6eaf029205684a3d37,010001010
5430448bc2a328a9a4e9ef4ca,010101000
4f5b89bb2f72f6f4f089ab03d,010101000
541715b9c845e9633610b36f9,010011000
dd0e4ae59555b6850f89c7d63,010101000
e9277edcd040ca97cb65038e8,010101000
0343b35391aada9e1723c17e1,010101000
dae9972053ada2fd6d34e42ca,010101000
d9ed47cf581b0b3f40607a095,010101000
8c9a27dfce14314123791ac22,010001001
80ee841ef3c1987b2fb1f0755,010001010
f9e8a3c6f6990350884518003,010101000
93426f20fff2b35c0e5e4d961,010011000
0436c9993b0e12628b1dd75a4,010011000
1bbb2b26b640a220b610124ef,010101000
86272cbe243b5fb2747dec46f,010001010
3e973e67bb32682e9a685f5d6,010001010
1a8ae04b6b2c62ebab9184b7a,010011000
f844688e37702827a4e2a21e1,010001010
bb44cf53bb1b19551acc2c4d5,010101000
290c90c6f75a460eafdba99f3,010101000
5ac4f03df04729126f1881526,010011000
65027cf825a677e00c23de38f,010101000
22e2af7d673e63c97914c2429,010101000
f657e2b72b2bfaaeda70a6c69,010011000
d286b847c0b18129df3e57aaf,010101000
a83e92fff947af9ab2f36213e,010101000
9bf9a4604d7c0329636b0deac,010101000
ddc041bed579897ef42b67546,010001010
6f8ac2240bb3fb6f26e5814f5,010101000
b97c74c79c77c5d6333db5b1f,010101000
fa225fbc34945d3fa28393c93,010001010
f87123df6f3c5b34d4b44a6d0,010101000
0fe757b8e4e47f76bc8f05205,010001010
daeacf4205b17907475ecba67,010011000
2cef68fd82473057345188717,010101000
8f17e0ee8f10eaae95e3fe370,010101000
158111a60fd41cfbfc6167aa3,010101000
f989c86822660e5387d4b31aa,110001000
1722d42f58bbebcdcbd41daca,010001010
376418afe23f0b19db993813a,010101000
7dcf19771bdcd2f8b168302b9,010101000
8fd9db27dae3e16c45485829e,010101000
264e39c24d95308b0f929ba86,010011000
b948eae35d3dc8454a162e496,010001010
255c339a2f46946c3fba39d13,010101000
70fc9c889282a8a633270fbe4,010101000
c18137fd5a2cf2e731161d7ef,010101000
0ed9415f5961fdc1db9af4ffb,010011000
4f5ec4cc5ba71ea2d559c2963,010101000
28acc4e26a29391ab60766a91,010001010
1f90a9f84994f91d44d64d76c,010101000
e216a9767d3788e6db010f582,010101000
84e68720c3257b7286a68b820,010101000
13c2352e8deca86e1d9ebd0e0,010101000
20e6aaa79e835d6f1fba5c30f,010001010
db3c875c567fd4135a304a893,010001010
cf79a6e776e41259c6fba2212,010001010
ab0e3081eeb7958937edf1f8a,010101000
054e9b04efcb1069b24b48284,010101000
01f5bb4246ed7e83309b5aa42,010101000
a67622d5d9d74de75275d60cd,010001010
1942f27b8ae32c86d24e24c89,010101000
881aa98b941dcb078a5c0aac6,010101000
97096457f7779812386a20e00,010001010
9b2f3103030b4d6192831fe6a,010001010
5b9d10b0a7569f0efb4b4e56b,010001010
7097dc01db33064948b8b29cf,010001010
fb9e693bbb2f4ae34fd59094f,010101000
a5736044b760a09b1e4443a32,010101000
ad22b12d8b920ceecb671e40c,010101000
c199f92ec27db0ed7f8aea4ac,010001010
e595516cccb3f41796b95a637,010101000
b40c817ba74a6ea102903bb6d,010101000
a6d001aa45bc1b72c843263b1,010101000
f5f15527839126b70a2042420,010011000
d664ae8b0e944f0cea9b233a4,110001000
2b4748b10d489552b25679d95,010101000
f29a30c241dc9e3f81ffde99c,010101000
06edd4e831a59ba50351d17b6,010001010
5328fce2e5b1b63217f3f9906,010101000
cf8b486c6da32464ca8abe834,010001010
47927bf16086cc2712835bbaf,010101000
e87dd2c7bea630aefa89e09e1,010101000
2871e901b82106c7fb5321ef4,010101000
1ffda59ebc734cb1b9f8f7f50,010101000
faca7675d68e9f2e6a4dea9db,010101000
e8425c841532d2d687633b027,010101000
31d5acfa7dd1db6e86bb622c6,010011000
7f219f311a59754eeb97c92b0,010001010
4adf07f0a316426256df4eebc,010001010
9c2e24c6bfcf1358c71ec1a9a,010101000
0ee9b55acf81565b531ac7a77,010101000
4149cb707e29f33becd4f388b,010101000
37295cbb18f41d2e56d371b08,010101000
5de26ae5e997d394e5a93aa5d,010101000
eda251bcf30e12e5964c529ef,010011000
52afefd22e15b1c251164e0b9,010001010
1cdbe8a81d0523f6e56ae69ce,010101000
66954f53aad1649e9305e65e8,010001010
c90523835d8cff0e327643fe4,010101000
0efac525cda7e5ee872ff1620,010101000
d80e415e4d107edd29f921d18,010101000
73a4901dcf85896865c07f35d,010101000
02c545eef6b4640fcbda1b4e9,110001000
c8806d929a1e88dbe1ff2a64d,010101000
f5fe769885e609e2b81d42f96,010101000
232c815b574c3e18fdf8e1c14,010011000
c13c209ca1385464bc750eb25,010101000
1bda8fcdfb4e1bbbaa7d22907,010001010
8cbb37fbcc9aabf7ab53bb5b3,010101000
741d299488eb281f1385d6212,010101000
b68f9cabd9283f2569695ab1a,010001010
e9d1534ad57a8f41616fedfb7,010101000
d0de01d8383387410d814db5d,010001010
85ca91ba402a1b2185c419197,010101000
bcd5dc404f31d0335037afa32,010001010
53728bfd32278f7960b8605a9,010101000
311a162912d39b8de5cd1926e,010101000
3ef7d702922a50ad69540baf1,010101000
ace02e16170a1f46e3923c6b1,010011000
9d72b3cd112ac459b65aed39d,010101000
6d32e4e7ddf95f6eed93c2548,010001010
6b8555f485b44101b9ce104be,010101000
d3c0fcfd96de8155b20243ad9,010101000
fea6ee52fb6e388e74806ed42,010101000
8b42d4e09470e4437c48732e1,010101000
0b6b56bb5d7839f19025235ca,010101000
f16a7a47a5b2ee1ca755bf0e1,010101000
c6bfc6e44023ca3ef42e3b203,010001010
327d0d6febec55d2452058302,010101000
16cd4c52b580c0f2867755642,010001010
f9a19d0fe0e643a79429fa544,010101000
9f09ec1e3d50bd14773efa329,010001010
efe543f461748468373959fab,010101000
df4ecd34f30a6097bb8ffb025,010101000
60c5b5a69c6ee580d21cb094c,010001010
7970e674ddd91ddd04e7a9e5d,010001010
c4c90f7cc1d0446b2d02f8f09,010101000
9685a269088f7e11ec5e864ef,010101000
3918652cdc378e1ca3d17d0a7,010101000
42a7ebfa33dddb89255d1ed91,110001000
1413be25d44635b49c29f509b,010101000
bc8f2220a01b5cd1322490fad,010101000
7e8dae1a9d44dd019409312ff,010001010
2a3b7ed746f9ad7118d9549b4,010001010
5a2ccd630dc8af27296a7edec,010101000
ad07cc89c2fe9c0e44092aefe,010101000
718dd0f31698b1075a2fd7ffd,010001010
69b5e0c807968c72927afe9b9,010101000
1bc76054dcfa05e4f413537d6,010101000
00d2725aff27af92d3d25a985,010101000
9f8114db55df5305a462ec8e2,010011000
2ddd0f316c4764784f8c57761,010001010
1b1e2e5248a6407a01156c51b,010101000
10a8cc834ca9f7f7c78c8ee7f,010001010
f6040268de879eac33b691963,010011000
95a37d3462d9b01fb1534624b,010101000
4fb923cf241ea038a56e5a399,010011000
6b38875293668e817c3c9974c,010101000
ed4fbb0b83ba65b7ecba0609f,010001010
ff4627fa3a11d3ecfc5787011,010101000
ea0a5b295ce071b6ee60f7428,010001010
